Date,Open,High,Low,Close,Adj Close,Volume
2007-09-07,0.831600,0.832000,0.814900,0.818180,0.818180,0
2007-09-10,null,null,null,null,null,null
2007-09-11,0.823800,0.840300,0.821600,0.839600,0.839600,0
2007-09-12,0.839100,0.847310,0.835000,0.841600,0.841600,0
2007-09-13,0.841700,0.852250,0.838300,0.838500,0.838500,0
2007-09-14,0.838800,0.850500,0.838800,0.848090,0.848090,0
2007-09-17,0.846910,0.848700,0.835700,0.838400,0.838400,0
2007-09-18,0.838300,0.859000,0.831600,0.854900,0.854900,0
2007-09-19,0.854500,0.872000,0.853800,0.870100,0.870100,0
2007-09-20,0.870090,0.873000,0.861400,0.868200,0.868200,0
2007-09-21,0.868400,0.874000,0.867500,0.870490,0.870490,0
2007-09-24,0.872100,0.877500,0.869500,0.873900,0.873900,0
2007-09-25,0.874210,0.874900,0.854900,0.867500,0.867500,0
2007-09-26,0.867600,0.873000,0.864900,0.870100,0.870100,0
2007-09-27,0.870100,0.883900,0.870100,0.883100,0.883100,0
2007-09-28,0.883200,0.887500,0.878200,0.882320,0.882320,0
2007-10-01,0.882410,0.896000,0.882000,0.894700,0.894700,0
2007-10-02,0.894770,0.896300,0.885100,0.889650,0.889650,0
2007-10-03,0.889600,0.896300,0.886400,0.888100,0.888100,0
2007-10-04,0.887800,0.890300,0.884100,0.887500,0.887500,0
2007-10-05,0.887800,0.898000,0.886300,0.897020,0.897020,0
2007-10-08,0.897600,0.905400,0.896800,0.904500,0.904500,0
2007-10-09,0.904600,0.907000,0.900400,0.903500,0.903500,0
2007-10-10,0.903400,0.905000,0.898000,0.902100,0.902100,0
2007-10-11,0.902900,0.916000,0.901700,0.911850,0.911850,0
2007-10-12,0.911700,0.920000,0.906700,0.918110,0.918110,0
2007-10-15,0.914800,0.917000,0.896020,0.901450,0.901450,0
2007-10-16,0.901500,0.901500,0.875400,0.883900,0.883900,0
2007-10-17,0.883800,0.891400,0.875200,0.884300,0.884300,0
2007-10-18,0.884350,0.887400,0.872300,0.880900,0.880900,0
2007-10-19,0.881200,0.884000,0.869200,0.873230,0.873230,0
2007-10-22,0.864100,0.882500,0.856900,0.880700,0.880700,0
2007-10-23,0.880700,0.889400,0.879000,0.887600,0.887600,0
2007-10-24,0.887900,0.890300,0.877300,0.885800,0.885800,0
2007-10-25,0.885900,0.889200,0.881000,0.887000,0.887000,0
2007-10-26,0.886900,0.893000,0.886260,0.889880,0.889880,0
2007-10-29,0.894300,0.898100,0.893000,0.897400,0.897400,0
2007-10-30,0.897280,0.898100,0.884200,0.887000,0.887000,0
2007-10-31,0.887100,0.895700,0.884900,0.894900,0.894900,0
2007-11-01,0.895100,0.896400,0.876600,0.878200,0.878200,0
2007-11-02,0.878400,0.886800,0.875100,0.880290,0.880290,0
2007-11-05,0.879100,0.889700,0.877700,0.888400,0.888400,0
2007-11-06,0.888400,0.895300,0.885600,0.895000,0.895000,0
2007-11-07,0.895000,0.897200,0.869000,0.871800,0.871800,0
2007-11-08,0.871900,0.880000,0.867300,0.875000,0.875000,0
2007-11-09,0.874900,0.877300,0.855800,0.860700,0.860700,0
2007-11-12,0.853900,0.856600,0.838200,0.843600,0.843600,0
2007-11-13,0.843400,0.860000,0.842600,0.857400,0.857400,0
2007-11-14,0.857600,0.861400,0.853600,0.854300,0.854300,0
2007-11-15,0.854340,0.859000,0.844900,0.848900,0.848900,0
2007-11-16,0.848800,0.853300,0.842400,0.844890,0.844890,0
2007-11-19,0.847800,0.850400,0.836200,0.838300,0.838300,0
2007-11-20,0.838300,0.847800,0.836600,0.843400,0.843400,0
2007-11-21,0.843500,0.844400,0.824400,0.825800,0.825800,0
2007-11-22,0.827400,0.833800,0.825600,0.828300,0.828300,0
2007-11-23,0.828200,0.837600,0.820700,0.835470,0.835470,0
2007-11-26,null,null,null,null,null,null
2007-11-27,0.824800,0.841300,0.824800,0.839700,0.839700,0
2007-11-28,0.839300,0.864100,0.837500,0.856100,0.856100,0
2007-11-29,0.855800,0.865000,0.854900,0.860900,0.860900,0
2007-11-30,0.860700,0.868300,0.857700,0.864540,0.864540,0
2007-12-03,0.862300,0.866200,0.858300,0.861500,0.861500,0
2007-12-04,0.861600,0.863400,0.849000,0.850900,0.850900,0
2007-12-05,0.850800,0.871100,0.846000,0.870300,0.870300,0
2007-12-06,0.870300,0.879000,0.868000,0.876600,0.876600,0
2007-12-07,0.876700,0.882600,0.874500,0.874930,0.874930,0
2007-12-10,0.873500,0.883300,0.871300,0.881860,0.881860,0
2007-12-11,0.882000,0.890100,0.872700,0.878100,0.878100,0
2007-12-12,0.877700,0.902300,0.877700,0.891800,0.891800,0
2007-12-13,0.891800,0.895100,0.885300,0.891700,0.891700,0
2007-12-14,0.891700,0.896300,0.881400,0.884420,0.884420,0
2007-12-17,0.887000,0.887000,0.864300,0.864900,0.864900,0
2007-12-18,null,null,null,null,null,null
2007-12-19,0.869900,0.875000,0.866900,0.870900,0.870900,0
2007-12-20,0.870800,0.884100,0.870700,0.881000,0.881000,0
2007-12-21,0.881100,0.886700,0.879900,0.883720,0.883720,0
2007-12-24,0.883200,0.888000,0.880700,0.886200,0.886200,0
2007-12-25,0.886200,0.890510,0.874150,0.886430,0.886430,0
2007-12-26,0.886370,0.886610,0.881200,0.883700,0.883700,0
2007-12-27,0.883800,0.887000,0.875500,0.880200,0.880200,0
2007-12-28,0.880200,0.881200,0.869300,0.870870,0.870870,0
2007-12-31,0.872600,0.875600,0.866930,0.867940,0.867940,0
2008-01-01,0.867940,0.870400,0.865190,0.869500,0.869500,0
2008-01-02,0.869300,0.873000,0.860400,0.867300,0.867300,0
2008-01-03,0.867500,0.869300,0.854700,0.858800,0.858800,0
2008-01-04,0.858600,0.863000,0.846300,0.851510,0.851510,0
2008-01-07,0.850100,0.859000,0.845700,0.858100,0.858100,0
2008-01-08,0.858000,0.863200,0.853400,0.854400,0.854400,0
2008-01-09,0.854500,0.864400,0.852800,0.863500,0.863500,0
2008-01-10,0.863490,0.868900,0.859200,0.867600,0.867600,0
2008-01-11,0.867400,0.868000,0.858500,0.863140,0.863140,0
2008-01-14,0.861300,0.865100,0.859100,0.861800,0.861800,0
2008-01-15,0.861600,0.865200,0.845500,0.848900,0.848900,0
2008-01-16,0.849000,0.851300,0.833700,0.844300,0.844300,0
2008-01-17,0.844300,0.856300,0.838800,0.839300,0.839300,0
2008-01-18,0.839300,0.847000,0.831430,0.834990,0.834990,0
2008-01-21,null,null,null,null,null,null
2008-01-22,0.838400,0.842600,0.819700,0.839800,0.839800,0
2008-01-23,0.839900,0.841000,0.822400,0.833300,0.833300,0
2008-01-24,0.833300,0.842300,0.829100,0.841200,0.841200,0
2008-01-25,0.841300,0.849000,0.836600,0.846160,0.846160,0
2008-01-28,0.842500,0.848100,0.838100,0.847300,0.847300,0
2008-01-29,0.847500,0.853000,0.844300,0.850100,0.850100,0
2008-01-30,0.850200,0.856640,0.839800,0.842300,0.842300,0
2008-01-31,0.842700,0.855000,0.841200,0.850000,0.850000,0
2008-02-01,0.850000,0.865960,0.847200,0.864750,0.864750,0
2008-02-04,0.861200,0.868300,0.860700,0.862100,0.862100,0
2008-02-05,0.862400,0.871700,0.856100,0.858900,0.858900,0
2008-02-06,0.859000,0.866000,0.855800,0.860200,0.860200,0
2008-02-07,0.860200,0.875100,0.858600,0.868000,0.868000,0
2008-02-08,0.867400,0.874000,0.864300,0.869240,0.869240,0
2008-02-11,0.868300,0.872000,0.863100,0.868200,0.868200,0
2008-02-12,0.867400,0.875000,0.866800,0.869200,0.869200,0
2008-02-13,0.869600,0.872000,0.863900,0.869200,0.869200,0
2008-02-14,0.870000,0.874000,0.860700,0.862900,0.862900,0
2008-02-15,0.862400,0.866400,0.858700,0.862600,0.862600,0
2008-02-18,0.864420,0.878200,0.863500,0.877000,0.877000,0
2008-02-19,0.877500,0.879200,0.871300,0.873700,0.873700,0
2008-02-20,0.873500,0.878200,0.868700,0.876900,0.876900,0
2008-02-21,0.876800,0.881600,0.868700,0.872400,0.872400,0
2008-02-22,0.872400,0.878500,0.872000,0.874310,0.874310,0
2008-02-25,0.875600,0.886510,0.874800,0.885700,0.885700,0
2008-02-26,0.885200,0.887400,0.875300,0.878300,0.878300,0
2008-02-27,0.878200,0.878500,0.864600,0.866490,0.866490,0
2008-02-28,0.866600,0.869000,0.854400,0.854900,0.854900,0
2008-02-29,0.854900,0.858000,0.830400,0.834610,0.834610,0
2008-03-03,0.821800,0.842000,0.819900,0.839400,0.839400,0
2008-03-04,0.839500,0.839500,0.823900,0.830700,0.830700,0
2008-03-05,0.830600,0.834000,0.824300,0.831600,0.831600,0
2008-03-06,0.831500,0.833040,0.812000,0.814300,0.814300,0
2008-03-07,0.814500,0.818200,0.807300,0.815420,0.815420,0
2008-03-10,0.809250,0.814000,0.801700,0.803100,0.803100,0
2008-03-11,0.802600,0.832330,0.802000,0.827200,0.827200,0
2008-03-12,0.827300,0.829100,0.815300,0.818500,0.818500,0
2008-03-13,0.818500,0.831000,0.809200,0.825000,0.825000,0
2008-03-14,0.824800,0.831000,0.810100,0.816420,0.816420,0
2008-03-17,0.807000,0.807000,0.777800,0.788100,0.788100,0
2008-03-18,0.787700,0.818100,0.784400,0.808900,0.808900,0
2008-03-19,0.808900,0.813500,0.794400,0.796600,0.796600,0
2008-03-20,0.796400,0.810900,0.793800,0.797300,0.797300,0
2008-03-21,0.797300,0.801300,0.795800,0.799720,0.799720,0
2008-03-24,0.799400,0.816240,0.799400,0.816400,0.816400,0
2008-03-25,0.816200,0.817300,0.808200,0.812300,0.812300,0
2008-03-26,0.812200,0.812300,0.794000,0.797100,0.797100,0
2008-03-27,0.797110,0.802200,0.793800,0.799400,0.799400,0
2008-03-28,0.799300,0.803100,0.789300,0.793370,0.793370,0
2008-03-31,0.787040,0.791420,0.777200,0.780400,0.780400,0
2008-04-01,null,null,null,null,null,null
2008-04-02,0.796400,0.803000,0.793900,0.794900,0.794900,0
2008-04-03,0.794700,0.802000,0.790400,0.793700,0.793700,0
2008-04-04,0.794000,0.795710,0.787300,0.792260,0.792260,0
2008-04-07,0.793500,0.811200,0.792700,0.805500,0.805500,0
2008-04-08,0.805600,0.812300,0.799300,0.810300,0.810300,0
2008-04-09,0.811000,0.811000,0.795800,0.798700,0.798700,0
2008-04-10,0.798700,0.807100,0.790900,0.804800,0.804800,0
2008-04-11,0.804800,0.805100,0.791500,0.794510,0.794510,0
2008-04-14,0.793300,0.793400,0.783800,0.790800,0.790800,0
2008-04-15,0.790900,0.793100,0.782100,0.791000,0.791000,0
2008-04-16,0.790500,0.793000,0.782800,0.792000,0.792000,0
2008-04-17,0.791600,0.796200,0.786900,0.795400,0.795400,0
2008-04-18,0.795300,0.809800,0.793600,0.804010,0.804010,0
2008-04-21,0.804800,0.806300,0.797100,0.800800,0.800800,0
2008-04-22,0.800700,0.804300,0.796700,0.799500,0.799500,0
2008-04-23,0.799500,0.812100,0.798600,0.805800,0.805800,0
2008-04-24,0.806000,0.818000,0.805100,0.813500,0.813500,0
2008-04-25,0.813500,0.815400,0.806400,0.808380,0.808380,0
2008-04-28,0.810500,0.814030,0.809200,0.809300,0.809300,0
2008-04-29,0.809400,0.810200,0.799800,0.801800,0.801800,0
2008-04-30,0.802900,0.815400,0.800500,0.809200,0.809200,0
2008-05-01,null,null,null,null,null,null
2008-05-02,0.815300,0.828400,0.813500,0.826460,0.826460,0
2008-05-05,0.821900,0.829900,0.820900,0.826200,0.826200,0
2008-05-06,0.826100,0.833400,0.823500,0.832000,0.832000,0
2008-05-07,0.831200,0.832000,0.818600,0.818900,0.818900,0
2008-05-08,0.818900,0.819700,0.808800,0.811500,0.811500,0
2008-05-09,0.811500,0.811600,0.795500,0.799580,0.799580,0
2008-05-12,0.798600,0.807500,0.796900,0.804000,0.804000,0
2008-05-13,0.803900,0.809800,0.800300,0.802700,0.802700,0
2008-05-14,0.802500,0.805600,0.796700,0.797100,0.797100,0
2008-05-15,0.797000,0.808000,0.793600,0.805600,0.805600,0
2008-05-16,0.805400,0.813800,0.803900,0.809440,0.809440,0
2008-05-19,0.809200,0.816400,0.806800,0.812700,0.812700,0
2008-05-20,0.812600,0.813500,0.801500,0.802000,0.802000,0
2008-05-21,0.802500,0.806000,0.795100,0.796800,0.796800,0
2008-05-22,0.796800,0.812100,0.794500,0.809410,0.809410,0
2008-05-23,0.809300,0.810700,0.803140,0.805570,0.805570,0
2008-05-26,0.802800,0.807500,0.802800,0.805300,0.805300,0
2008-05-27,0.805800,0.817200,0.805500,0.814920,0.814920,0
2008-05-28,0.814800,0.816600,0.807900,0.814100,0.814100,0
2008-05-29,0.814300,0.819500,0.814000,0.818500,0.818500,0
2008-05-30,0.818500,0.821500,0.815060,0.816250,0.816250,0
2008-06-02,0.815600,0.818900,0.810500,0.813300,0.813300,0
2008-06-03,0.813300,0.818300,0.808500,0.812700,0.812700,0
2008-06-04,0.812900,0.815600,0.800900,0.801500,0.801500,0
2008-06-05,0.801500,0.803300,0.794000,0.794800,0.794800,0
2008-06-06,0.794700,0.798200,0.780800,0.782920,0.782920,0
2008-06-09,0.781000,0.784700,0.777400,0.778600,0.778600,0
2008-06-10,0.778500,0.785100,0.777700,0.785000,0.785000,0
2008-06-11,0.785000,0.788700,0.777900,0.778400,0.778400,0
2008-06-12,0.778400,0.785300,0.777900,0.779100,0.779100,0
2008-06-13,0.779400,0.787100,0.778600,0.786130,0.786130,0
2008-06-16,0.785400,0.788100,0.781200,0.786700,0.786700,0
2008-06-17,0.786700,0.788200,0.784100,0.786900,0.786900,0
2008-06-18,0.786700,0.789110,0.785200,0.785700,0.785700,0
2008-06-19,0.785700,0.797500,0.781800,0.793900,0.793900,0
2008-06-20,0.793800,0.794800,0.786500,0.788090,0.788090,0
2008-06-23,0.788600,0.793100,0.788100,0.791400,0.791400,0
2008-06-24,0.791500,0.791700,0.784900,0.790200,0.790200,0
2008-06-25,0.790200,0.790400,0.783000,0.783200,0.783200,0
2008-06-26,0.783000,0.785300,0.771600,0.771500,0.771500,0
2008-06-27,0.771500,0.780500,0.770700,0.777020,0.777020,0
2008-06-30,0.775220,0.778900,0.774400,0.777300,0.777300,0
2008-07-01,null,null,null,null,null,null
2008-07-02,0.772100,0.774320,0.769400,0.770300,0.770300,0
2008-07-03,0.770100,0.777200,0.767200,0.775500,0.775500,0
2008-07-04,0.775600,0.778900,0.773800,0.777050,0.777050,0
2008-07-07,0.777000,0.780000,0.770900,0.772700,0.772700,0
2008-07-08,0.772600,0.779000,0.768100,0.776800,0.776800,0
2008-07-09,0.776700,0.784700,0.775200,0.778300,0.778300,0
2008-07-10,0.778300,0.783200,0.776200,0.779600,0.779600,0
2008-07-11,0.779600,0.781000,0.772500,0.775520,0.775520,0
2008-07-14,0.773000,0.779400,0.772400,0.775400,0.775400,0
2008-07-15,0.775400,0.781900,0.773700,0.778600,0.778600,0
2008-07-16,0.778600,0.785200,0.775100,0.784100,0.784100,0
2008-07-17,0.784200,0.785000,0.774100,0.778200,0.778200,0
2008-07-18,0.778100,0.782000,0.776800,0.778030,0.778030,0
2008-07-21,0.777000,0.779100,0.773800,0.774400,0.774400,0
2008-07-22,0.774300,0.783800,0.772900,0.781900,0.781900,0
2008-07-23,0.781900,0.782540,0.771000,0.772800,0.772800,0
2008-07-24,0.772900,0.773400,0.767200,0.770300,0.770300,0
2008-07-25,0.770200,0.771700,0.766900,0.769090,0.769090,0
2008-07-28,0.770800,0.771400,0.768400,0.769400,0.769400,0
2008-07-29,0.769400,0.774400,0.763700,0.772900,0.772900,0
2008-07-30,0.772900,0.773100,0.766000,0.769400,0.769400,0
2008-07-31,0.769100,0.770100,0.764800,0.765900,0.765900,0
2008-08-01,0.765900,0.766500,0.760000,0.762350,0.762350,0
2008-08-04,0.763100,0.766600,0.761400,0.762600,0.762600,0
2008-08-05,0.762600,0.766100,0.760300,0.764900,0.764900,0
2008-08-06,0.764800,0.765500,0.759200,0.763300,0.763300,0
2008-08-07,0.763100,0.763100,0.756600,0.757500,0.757500,0
2008-08-08,0.757300,0.762500,0.746500,0.761160,0.761160,0
2008-08-11,0.758700,0.761800,0.752900,0.758900,0.758900,0
2008-08-12,0.758700,0.762000,0.751500,0.752200,0.752200,0
2008-08-13,0.752400,0.765500,0.740400,0.758800,0.758800,0
2008-08-14,0.759000,0.768900,0.757800,0.766200,0.766200,0
2008-08-15,0.766300,0.775900,0.763500,0.773210,0.773210,0
2008-08-18,0.772400,0.785700,0.771900,0.778100,0.778100,0
2008-08-19,0.778000,0.781500,0.774100,0.779600,0.779600,0
2008-08-20,0.779700,0.784000,0.778800,0.782400,0.782400,0
2008-08-21,0.782300,0.783300,0.777800,0.781400,0.781400,0
2008-08-22,0.781300,0.782800,0.777800,0.779360,0.779360,0
2008-08-25,0.778400,0.779400,0.763700,0.765600,0.765600,0
2008-08-26,0.765100,0.767600,0.762400,0.765200,0.765200,0
2008-08-27,0.765120,0.772000,0.764200,0.770200,0.770200,0
2008-08-28,0.770200,0.773500,0.766400,0.771800,0.771800,0
2008-08-29,0.771800,0.774100,0.768200,0.769790,0.769790,0
2008-09-01,0.767000,0.769300,0.763200,0.763500,0.763500,0
2008-09-02,0.763600,0.764800,0.756400,0.758000,0.758000,0
2008-09-03,0.757900,0.763100,0.749300,0.757000,0.757000,0
2008-09-04,0.756900,0.760700,0.734000,0.742100,0.742100,0
2008-09-05,0.742500,0.748070,0.735100,0.743490,0.743490,0
2008-09-08,0.759400,0.764600,0.753600,0.757200,0.757200,0
2008-09-09,0.757300,0.765200,0.749200,0.753300,0.753300,0
2008-09-10,0.753300,0.759000,0.740500,0.742000,0.742000,0
2008-09-11,0.742100,0.746900,0.733700,0.741300,0.741300,0
2008-09-12,0.741300,0.756200,0.741000,0.751520,0.751520,0
2008-09-15,0.746700,0.750800,0.726900,0.727500,0.727500,0
2008-09-16,0.727300,0.745100,0.718400,0.737400,0.737400,0
2008-09-17,0.737300,0.746900,0.724200,0.728000,0.728000,0
2008-09-18,0.728000,0.748100,0.726500,0.746500,0.746500,0
2008-09-19,0.746700,0.764600,0.745100,0.762490,0.762490,0
2008-09-22,0.753800,0.759900,0.738800,0.742300,0.742300,0
2008-09-23,0.742300,0.746500,0.737200,0.743100,0.743100,0
2008-09-24,0.743000,0.748000,0.737100,0.743800,0.743800,0
2008-09-25,0.743800,0.747000,0.739500,0.746000,0.746000,0
2008-09-26,0.746500,0.748000,0.741600,0.743160,0.743160,0
2008-09-29,0.747500,0.753600,0.724900,0.728400,0.728400,0
2008-09-30,0.728700,0.753100,0.728300,0.749300,0.749300,0
2008-10-01,0.749400,0.761000,0.745500,0.757300,0.757300,0
2008-10-02,0.757400,0.759300,0.745000,0.746100,0.746100,0
2008-10-03,0.746100,0.754800,0.743630,0.743630,0.743630,0
2008-10-06,0.745600,0.745600,0.708400,0.724100,0.724100,0
2008-10-07,0.724400,0.732800,0.707900,0.710200,0.710200,0
2008-10-08,0.710400,0.713000,0.656700,0.677300,0.677300,0
2008-10-09,0.677000,0.704100,0.668500,0.678200,0.678200,0
2008-10-10,0.678200,0.683400,0.660300,0.675190,0.675190,0
2008-10-13,0.688200,0.705000,0.672500,0.702700,0.702700,0
2008-10-14,0.702400,0.717600,0.700500,0.704600,0.704600,0
2008-10-15,0.704600,0.709700,0.670400,0.676400,0.676400,0
2008-10-16,0.676500,0.704000,0.673400,0.694500,0.694500,0
2008-10-17,0.694300,0.705900,0.689900,0.695750,0.695750,0
2008-10-20,0.691000,0.720000,0.690400,0.713600,0.713600,0
2008-10-21,0.713800,0.714200,0.696400,0.701400,0.701400,0
2008-10-22,0.701100,0.704600,0.677900,0.686900,0.686900,0
2008-10-23,0.686600,0.699300,0.672100,0.688900,0.688900,0
2008-10-24,0.689000,0.692200,0.632800,0.648980,0.648980,0
2008-10-27,0.650500,0.651800,0.621100,0.632500,0.632500,0
2008-10-28,0.632400,0.665800,0.628500,0.663600,0.663600,0
2008-10-29,0.663000,0.672200,0.655300,0.659400,0.659400,0
2008-10-30,0.659600,0.678800,0.659600,0.669500,0.669500,0
2008-10-31,0.670380,0.680800,0.661500,0.675080,0.675080,0
2008-11-03,0.678400,0.698500,0.675400,0.695300,0.695300,0
2008-11-04,0.695200,0.711500,0.688400,0.705500,0.705500,0
2008-11-05,0.706000,0.708400,0.688300,0.694100,0.694100,0
2008-11-06,0.694100,0.705600,0.686300,0.687800,0.687800,0
2008-11-07,0.687900,0.698100,0.682800,0.696630,0.696630,0
2008-11-10,0.701900,0.708100,0.681300,0.686200,0.686200,0
2008-11-11,0.686500,0.694630,0.673200,0.678000,0.678000,0
2008-11-12,0.678000,0.686700,0.654800,0.661100,0.661100,0
2008-11-13,0.661200,0.682600,0.659200,0.675500,0.675500,0
2008-11-14,0.676800,0.677900,0.658600,0.661840,0.661840,0
2008-11-17,0.657200,0.669600,0.657000,0.660700,0.660700,0
2008-11-18,0.660600,0.665100,0.656700,0.663300,0.663300,0
2008-11-19,0.662900,0.668100,0.656000,0.655900,0.655900,0
2008-11-20,0.657000,0.659200,0.634600,0.638400,0.638400,0
2008-11-21,0.638200,0.657450,0.638200,0.656740,0.656740,0
2008-11-24,0.655500,0.658000,0.644500,0.655000,0.655000,0
2008-11-25,0.655100,0.660280,0.641900,0.647700,0.647700,0
2008-11-26,0.647900,0.666100,0.645500,0.664900,0.664900,0
2008-11-27,0.664800,0.666900,0.655900,0.661200,0.661200,0
2008-11-28,0.661500,0.668500,0.660200,0.667150,0.667150,0
2008-12-01,0.660300,0.660600,0.632700,0.633500,0.633500,0
2008-12-02,0.633700,0.645900,0.633100,0.641900,0.641900,0
2008-12-03,0.641900,0.648300,0.636200,0.644800,0.644800,0
2008-12-04,0.644700,0.652000,0.629800,0.635800,0.635800,0
2008-12-05,0.636320,0.654800,0.633100,0.651150,0.651150,0
2008-12-08,0.650300,0.660700,0.647600,0.657000,0.657000,0
2008-12-09,0.657000,0.658600,0.648600,0.652300,0.652300,0
2008-12-10,0.652300,0.660600,0.645800,0.653000,0.653000,0
2008-12-11,0.653000,0.659800,0.649800,0.653300,0.653300,0
2008-12-12,0.652700,0.655500,0.638900,0.645790,0.645790,0
2008-12-15,0.643200,0.648900,0.638400,0.641600,0.641600,0
2008-12-16,0.641800,0.650600,0.640500,0.647400,0.647400,0
2008-12-17,0.646900,0.655300,0.633600,0.635700,0.635700,0
2008-12-18,0.635300,0.642800,0.625800,0.632100,0.632100,0
2008-12-19,0.632000,0.641100,0.622400,0.634720,0.634720,0
2008-12-22,0.635500,0.636800,0.624000,0.627400,0.627400,0
2008-12-23,0.627300,0.627810,0.614100,0.617800,0.617800,0
2008-12-24,0.617400,0.624200,0.609880,0.609880,0.609880,0
2008-12-25,0.609880,0.620760,0.609880,0.618610,0.618610,0
2008-12-26,0.618200,0.621000,0.611700,0.615380,0.615380,0
2008-12-29,0.613900,0.614200,0.603300,0.611200,0.611200,0
2008-12-30,0.611500,0.615200,0.606200,0.609900,0.609900,0
2008-12-31,0.610140,0.629800,0.608200,0.618860,0.618860,0
2009-01-01,0.618860,0.621900,0.612600,0.620500,0.620500,0
2009-01-02,0.620100,0.634500,0.614500,0.632450,0.632450,0
2009-01-05,0.632100,0.655700,0.627200,0.652200,0.652200,0
2009-01-06,0.652200,0.669500,0.649400,0.665400,0.665400,0
2009-01-07,0.665300,0.668300,0.648900,0.649300,0.649300,0
2009-01-08,0.649300,0.651950,0.641000,0.649900,0.649900,0
2009-01-09,0.650100,0.662640,0.643800,0.658140,0.658140,0
2009-01-12,0.655100,0.657100,0.637200,0.637200,0.637200,0
2009-01-13,0.637100,0.637900,0.611900,0.617500,0.617500,0
2009-01-14,0.617300,0.622300,0.602400,0.605500,0.605500,0
2009-01-15,0.605600,0.609300,0.593500,0.606400,0.606400,0
2009-01-16,0.606500,0.617000,0.601500,0.613350,0.613350,0
2009-01-19,0.615900,0.618500,0.606500,0.607900,0.607900,0
2009-01-20,0.608000,0.611600,0.593800,0.595300,0.595300,0
2009-01-21,0.595300,0.616200,0.592200,0.612000,0.612000,0
2009-01-22,0.611200,0.616600,0.603600,0.608300,0.608300,0
2009-01-23,0.607900,0.618400,0.602800,0.612280,0.612280,0
2009-01-26,0.611000,0.615300,0.596300,0.601700,0.601700,0
2009-01-27,0.602200,0.604900,0.598700,0.601900,0.601900,0
2009-01-28,0.601800,0.614900,0.598100,0.601700,0.601700,0
2009-01-29,0.601900,0.602200,0.590500,0.591900,0.591900,0
2009-01-30,0.591900,0.593000,0.586100,0.592120,0.592120,0
2009-02-02,0.590300,0.591000,0.578800,0.583800,0.583800,0
2009-02-03,0.583400,0.591900,0.579300,0.583500,0.583500,0
2009-02-04,0.583700,0.594200,0.577700,0.588200,0.588200,0
2009-02-05,0.589500,0.606600,0.586600,0.604200,0.604200,0
2009-02-06,0.604400,0.623300,0.576300,0.576300,0.576300,0
2009-02-09,0.615700,0.630300,0.609000,0.623200,0.623200,0
2009-02-10,0.623800,0.628800,0.600000,0.606900,0.606900,0
2009-02-11,0.606800,0.610700,0.601600,0.608600,0.608600,0
2009-02-12,0.608600,0.613200,0.599100,0.606500,0.606500,0
2009-02-13,0.606600,0.614000,0.604400,0.606830,0.606830,0
2009-02-16,0.605300,0.607900,0.599000,0.603100,0.603100,0
2009-02-17,0.603700,0.603700,0.592000,0.593100,0.593100,0
2009-02-18,0.592800,0.604200,0.592800,0.599900,0.599900,0
2009-02-19,0.599900,0.608200,0.595800,0.597400,0.597400,0
2009-02-20,0.597300,0.601200,0.587300,0.596270,0.596270,0
2009-02-23,0.589700,0.598700,0.586500,0.592600,0.592600,0
2009-02-24,0.592300,0.598900,0.589600,0.595200,0.595200,0
2009-02-25,0.594800,0.601000,0.593600,0.594700,0.594700,0
2009-02-26,0.594500,0.598300,0.590300,0.591200,0.591200,0
2009-02-27,0.591200,0.592200,0.582900,0.585960,0.585960,0
2009-03-02,0.580700,0.582200,0.576600,0.578900,0.578900,0
2009-03-03,0.578900,0.587000,0.578800,0.582000,0.582000,0
2009-03-04,0.582200,0.595600,0.578500,0.589000,0.589000,0
2009-03-05,0.588900,0.592100,0.581100,0.583300,0.583300,0
2009-03-06,0.583200,0.586300,0.575690,0.575690,0.575690,0
2009-03-09,0.582400,0.584720,0.569700,0.572700,0.572700,0
2009-03-10,0.572700,0.586400,0.570300,0.585300,0.585300,0
2009-03-11,0.585300,0.592600,0.581000,0.590000,0.590000,0
2009-03-12,0.590000,0.619200,0.587000,0.617000,0.617000,0
2009-03-13,0.617000,0.626000,0.616200,0.622270,0.622270,0
2009-03-16,0.621500,0.632000,0.621200,0.626700,0.626700,0
2009-03-17,0.626900,0.630800,0.623900,0.625300,0.625300,0
2009-03-18,0.625300,0.626300,0.614500,0.621200,0.621200,0
2009-03-19,0.621300,0.628400,0.617100,0.625100,0.625100,0
2009-03-20,0.625000,0.633400,0.623200,0.629680,0.629680,0
2009-03-23,0.630500,0.643800,0.630400,0.642200,0.642200,0
2009-03-24,0.642100,0.644600,0.634400,0.636600,0.636600,0
2009-03-25,0.636100,0.641000,0.628400,0.637400,0.637400,0
2009-03-26,0.637300,0.652300,0.635600,0.650800,0.650800,0
2009-03-27,0.650300,0.654500,0.644200,0.654310,0.654310,0
2009-03-30,0.650600,0.650800,0.641300,0.646600,0.646600,0
2009-03-31,0.646400,0.651800,0.636000,0.637300,0.637300,0
2009-04-01,0.637000,0.651910,0.633100,0.649000,0.649000,0
2009-04-02,0.649100,0.660300,0.645400,0.661300,0.661300,0
2009-04-03,0.661000,0.668500,0.655300,0.663190,0.663190,0
2009-04-06,0.667700,0.672100,0.662400,0.664100,0.664100,0
2009-04-07,0.664500,0.664500,0.655200,0.657900,0.657900,0
2009-04-08,0.658200,0.665200,0.654500,0.663000,0.663000,0
